report_date,online_store,upc,retailer_product_code,brand,category,sub_category,product_description,review_date,review_rating,review_title,review_text,is_competitor,manufacturer,market,matched_keywords,time_of_publication,url,review_type,parent_review,manufacturers_response,dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,verified_purchase,helpful_review_count,review_hash_id
5/21/2019,AMAZON,8.71045E+12,B077YLQ2R1,Comfort,Homecare,Laundry,Comfort Pure Fabric Conditioner 166 Wash 5L,4/21/2019,5,Lovely,Lovely scent and excellent value for money,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RJRZ49A4QFHWH?ASIN=B077YLQ2R1,Organic,Parent,,Laundry,#17 Fabric Softener,,,,,Power SKU,Core of the Core,TRUE,1,f62a2fef-a367-f64f-61d8-021efa38e514
5/22/2019,AMAZONPRIMEPANTRY,8.71764E+12,B014DF8Z68,Sure,Personal Care,Deos,Sure Active Dry Antiperspirant Deodorant Aerosol 250ml,4/22/2019,5,Great value,Nice deodorant lasts ages and smells not overpowering,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R1OAA0WOIHA02B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014DF8Z68,Organic,Parent,,Deos,Men Aerosol Anti-Perspirant Deodorant,Male Anti-Perspirant Deodorant,,,,non-Power SKU,Core of the Core,FALSE,0,01e1f885-d872-91f1-9207-f4c8a0256e27
5/22/2019,AMAZONPRIMEPANTRY,8.71764E+12,B015J4N8VY,Comfort,Homecare,Laundry,Comfort Blue Skies Fabric Conditioner 85 Wash 3L,4/22/2019,5,Value for money,Like smell fresh & clean,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R3EGGUZCE00J7L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015J4N8VY,Organic,Parent,,Laundry,#17 Fabric Softener,COTC Fabric Conditioner,,,,non-Power SKU,Core of the Core,TRUE,0,c067c33b-de0b-7951-24a2-56125bb70a14
5/22/2019,AMAZONPRIMEPANTRY,5.00012E+12,B06XNNR2J2,Pot Noodle,Foods,Savoury,Pot Noodle  Original Curry Standard 90g,4/22/2019,5,gone to pot,"Absolutely great value from Amazon, ideal as a snack when its too warm to cook. Fast delivery too.",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RF2RS8QRCXQ1S?ASIN=B06XNNR2J2,Organic,Parent,,Savoury,Pot Snacks,Pot Snacks,,,,Retailer Core of the Core,Core of the Core,TRUE,0,adfd7460-b282-1651-aa32-4413cc46aa18
5/22/2019,ASDA,8.7141E+12,5752223,Heartbrand,Foods,Ice Cream,Swedish Glace Dairy Free Smooth Vanilla Ice Cream 750ml,4/22/2019,3,not that good,For the first time I bought this ice cream (as the reviews are so good)and try it. To be honest it’s not that bad but not amazing. The vanilla yogurt from alpro is way better. My kids enjoyed but for me need to have more vanilla flavour. My husband smelled and says smell like a big blop of cream.,0,Unilever Global,UK,,,,Organic,Parent,,Ice Cream,Dairy free ice cream,Dairy Free Ice Cream,,,,non-Power SKU,Core of the Core,FALSE,0,1e73e53e-6016-8a3f-2f38-763875dd35ee
5/22/2019,BOOTS,8.71045E+12,8099111,Dove,Personal Care,Personal Care,Dove Nourishing Medium to Dark Visible Glow 400ml,4/22/2019,1,Streaky and orange,"Same as previous reviewer, purchased as on offer. Not sure if the formula has changed streaky and orange, can see the streaks once dried. Would not buy again. Now searching for a better product.",0,Unilever Global,UK,,,,Organic,Parent,,Personal Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,c74318f4-98eb-7216-10ef-2614dcc41cd9
5/22/2019,AMAZON,8.71045E+12,B077YLQ2R1,Comfort,Homecare,Laundry,Comfort Pure Fabric Conditioner 166 Wash 5L,4/22/2019,5,That it smells verry nice and it is so soft,We are verry happy with comfort that is what we by all the time thank you so much,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2UQWKVY9XHDSC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077YLQ2R1,Organic,Child,,Laundry,#17 Fabric Softener,,,,,Power SKU,Core of the Core,TRUE,1,19f7b6a2-0f19-a415-5c48-53ebcfeb83cc
5/23/2019,BOOTS,8.71045E+12,8099111,Dove,Personal Care,Personal Care,Dove Nourishing Medium to Dark Visible Glow 400ml,4/23/2019,5,Love this!,"After being caught out by the sudden nice weather and me still being as pale as an uncooked chip I bought a bottle of this to try. The very first time I used it, I did have a couple of streaks on my legs then I read the instructions and realised it says you must apply it in circles, so the next day I used a liberal amount and made sure to use a circular motion all over and I was delighted that on only the second day I had enough colour to go bare-legged (it had also covered up the streaks too)I have now applied this for 4 days running and look like I have been away for a week in the sun. It is a really natural even colour. There is a bit of a whiff of fake tan when you first apply it but it wears off after a few hours. My skins feels so smooth and moisturised too which is an added bonus!",0,Unilever Global,UK,,,,Organic,Parent,,Personal Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,bd6525fa-ed98-5e18-6884-047ce30a9133
5/23/2019,BOOTS,8.71045E+12,8099111,Dove,Personal Care,Personal Care,Dove Nourishing Medium to Dark Visible Glow 400ml,5/14/2019,5,"If you're not a fan of tan, you'll be converted!","I've always longed for more of a healthy colour to my skin as I am extremely pale, but have been put off each time I have used a tanning product because- well, it's been disastrous. However! This is the first (and only) successful product that i have used which creates a beautifully even, healthy and natural tan within a few days.I could not rate this enough. I also have sensitive, spot-prone skin on my face but I have been able to use this on my face successfully as well. Long-lasting, deeply moisturising and super natural. 10/10 my favourite!",0,Unilever Global,UK,,,,Organic,Parent,,Personal Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,6bc35f21-a1f6-590e-a8c5-fa6f70008d87
5/23/2019,BOOTS,8.71045E+12,8099111,Dove,Personal Care,Personal Care,Dove Nourishing Medium to Dark Visible Glow 400ml,5/13/2019,5,Great,Ive been using this product for 3 days now. I have a natural tan from this. Easy to apply and i like this better than the bondi sands gradual tan. It does have a slight fake tan smell at first but this wears away. Very pleased,0,Unilever Global,UK,,,,Organic,Parent,,Personal Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,0258f9ed-7d03-5fb1-58f5-4753df26856f
5/23/2019,BOOTS,8.71256E+12,6278566,Simple,Personal Care,Skin Care,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,5/8/2019,5,Great product,I used these everyday for about 3 months and they are great I love simple wipes anyway but these ones are great they remove all your make up and leave your skin feeling refreshed I will definitely buy these [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wipes,Face Wipes,,,,non-Power SKU,Core of the Core,FALSE,0,d0d4711f-d2c3-44d2-6819-1539effb40d1
5/23/2019,BOOTS,8.71091E+12,8002924,Simple,Personal Care,Skin Cleansing,Simple Water Boost Skin Quench Sleeping Cream 50ml,5/19/2019,5,Best night cream!,I put this on every night before I go to bed and when I wake up in the morning my skin feels so hydrated and plumped - I love it! I have sensitive skin and have struggled with eczema throughout my life but this cream has never caused me any problems. I love it.,0,Unilever Global,UK,,,,Organic,Parent,,Skin Cleansing,#15 Face Moisturiser,Face Moisturisers,,,,non-Power SKU,Core of the Core,FALSE,0,37f813f9-defb-d6c4-7630-014259c19eef
5/23/2019,BOOTS,8.71091E+12,7922094,Simple,Personal Care,Skin Care,Simple Water Boost Hydrating Booster 25ml,5/8/2019,5,BEST !,"It the perfect and gentle product, focusing on hydration! Not tacky at all , which is also very important to me, goes with every cream :) Highly recommend !!!",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#15 Face Moisturiser,Face Moisturisers,,,,non-Power SKU,Core of the Core,FALSE,0,daaa4ef8-ff6b-8b39-4514-20df6297a759
5/23/2019,BOOTS,8.71256E+12,6689760,Dove,Personal Care,Skin Cleansing,Dove Purely Pampering Shea Butter Body Wash 500ml,5/19/2019,5,Beautiful!,"My friend told me about dove a few months back and she recommended this particular one. I can see why now though. It makes your skin beautifully soft and it smells devine. Honestly now, I just can't live without it. I always have to buy this scent. It's my signature haha. It's nice to see this is on offer as I wouldn't buy it for nearly £4 I'd go to savers instead and get it as it is normally £1.95. Overall, buy it, smell it, pamper yourself and if you love baths you can get this scent in dove bubble bath too. Hehehe. Enjoy!",0,Unilever Global,UK,,,,Organic,Parent,,Skin Cleansing,body wash,Body Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,f12195c8-d9e6-1ab1-3b5e-1fa948454ac3
5/23/2019,BOOTS,8.71256E+12,3851133,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 500ml,5/1/2019,5,,"This is my favorite affordable body wash! Super moisturizing, doesnt leave any bad residue, and all the scents are so fresh! Highly recommend!",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,Retailer Core of the Core,Core of the Core,FALSE,0,cbbddd0c-367d-aa66-dd88-eb779acf35d8
5/23/2019,BOOTS,8.71256E+12,3851133,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 500ml,5/1/2019,5,,This is my go to body wash! Leaves skin feeling super soft and doesnt irritate sensitive skin from harsh perfumes or chemicals. Will continue to use this product for every shower and bath. Also pretty inexpensive,0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,Retailer Core of the Core,Core of the Core,FALSE,0,4d55cb98-1639-0a9d-d749-2be6a48914b2
5/23/2019,BOOTS,8.71256E+12,3851133,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 500ml,5/1/2019,5,,It smells great and it really does help moisture your skin. Its really soft and smooth on your skin.,0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,Retailer Core of the Core,Core of the Core,FALSE,0,a41982d5-0d3b-680b-8b1f-fa59360ee184
5/23/2019,BOOTS,8.71256E+12,3851133,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 500ml,5/1/2019,5,,"This is the only body wash that helps my dry skin, i get really bad red bumps and dryness and this helps tremendously. it smells amazing and leaves my skin feeling smooth and silky. I will not buy another body wash.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,Retailer Core of the Core,Core of the Core,FALSE,0,53ffee37-6dcd-36d1-755a-8195e0da3640
5/23/2019,BOOTS,8.71256E+12,3851133,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 500ml,5/1/2019,4,,"This soap has a lovely scent,very plentiful,I would prefer if it had a longer lasting scent on body in comparison to some other products but overall I would recommend",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,Retailer Core of the Core,Core of the Core,FALSE,0,ca3d2bf3-7622-af81-e012-412c095b3b98
5/23/2019,BOOTS,8.71256E+12,3851133,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 500ml,5/1/2019,5,,This is recommended for anyone that has dry skin and doesnt like it to feel oily. This is my skin so soft and glowing. Very affordable.,0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,Retailer Core of the Core,Core of the Core,FALSE,0,1cd443c0-a732-ea1c-fa6d-1509aac627f7
5/23/2019,BOOTS,8.71256E+12,3851133,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 500ml,5/1/2019,4,,"Very moisturizing! Nice thick consistent, smooth and soft on skin. Smells amazing and long lasting clean.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,Retailer Core of the Core,Core of the Core,FALSE,0,266b2e96-2cd0-22a1-0dd4-d63cb5bb18f2
5/23/2019,BOOTS,8.71256E+12,3851133,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 500ml,5/1/2019,5,,"Smells wonderful, it has a light clean scent. It leaves skin feeling moisturized and smooth. This is the only body wash I use. It is my go to. Its affordable and would continue to recommend this to my friends and family.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,Retailer Core of the Core,Core of the Core,FALSE,0,7f3860cc-b298-3690-bf7f-771e7dac7f20
5/23/2019,BOOTS,8.71256E+12,2521067,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 250ml,5/1/2019,5,,"Smells wonderful, it has a light clean scent. It leaves skin feeling moisturized and smooth. This is the only body wash I use. It is my go to. Its affordable and would continue to recommend this to my friends and family.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,FALSE,0,513a51d0-c40e-160c-ce7b-7fdd070c8f76
5/23/2019,BOOTS,8.71256E+12,2521067,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 250ml,5/1/2019,5,,"This is the only body wash that helps my dry skin, i get really bad red bumps and dryness and this helps tremendously. it smells amazing and leaves my skin feeling smooth and silky. I will not buy another body wash.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,FALSE,0,dc741312-12c1-7a97-0eff-39b4e297f871
5/23/2019,BOOTS,8.71256E+12,2521067,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 250ml,5/1/2019,5,,It smells great and it really does help moisture your skin. Its really soft and smooth on your skin.,0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,FALSE,0,b6fd37a8-8c5b-caa6-8418-9bff87263653
5/23/2019,BOOTS,8.71256E+12,2521067,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 250ml,5/1/2019,4,,"Very moisturizing! Nice thick consistent, smooth and soft on skin. Smells amazing and long lasting clean.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,FALSE,0,9256682b-f99c-4408-11f8-88fe4f31be4b
5/23/2019,BOOTS,8.71256E+12,2521067,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 250ml,5/1/2019,5,,"This is my favorite affordable body wash! Super moisturizing, doesnt leave any bad residue, and all the scents are so fresh! Highly recommend!",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,FALSE,0,2004d81d-7b3c-e204-e1be-24bd5a8e6ecf
5/23/2019,BOOTS,8.71256E+12,2521067,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 250ml,5/1/2019,4,,"This soap has a lovely scent,very plentiful,I would prefer if it had a longer lasting scent on body in comparison to some other products but overall I would recommend",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,FALSE,0,b9d4ad2e-9703-2e28-e06a-3e7a0b125a96
5/23/2019,BOOTS,8.71256E+12,2521067,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 250ml,5/1/2019,5,,This is my go to body wash! Leaves skin feeling super soft and doesnt irritate sensitive skin from harsh perfumes or chemicals. Will continue to use this product for every shower and bath. Also pretty inexpensive,0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,FALSE,0,45cec2c7-1659-9c60-dae0-e07343ca47d6
5/23/2019,BOOTS,8.71256E+12,2521067,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 250ml,5/1/2019,5,,This is recommended for anyone that has dry skin and doesnt like it to feel oily. This is my skin so soft and glowing. Very affordable.,0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,FALSE,0,1865afa6-372c-eeb7-b58c-b77813d6097f
5/23/2019,BOOTS,8.71256E+12,6333427,Dove,Personal Care,Skin Care,Dove  Medium to Dark Skin Summer Revived 200ml,5/9/2019,5,Amazing,I've tryed all fake tans this is the best by far looks natural it's amazing,0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,9766e6ed-b573-c0d2-b706-3f042e8669e4
5/23/2019,BOOTS,8.71256E+12,6333427,Dove,Personal Care,Skin Care,Dove  Medium to Dark Skin Summer Revived 200ml,5/16/2019,4,Beautiful summer glow,"Having quite fair skin its hard to find a product that does not make you go streaky and look like you have been sprayed in orange juice well I have been applying this for a week now and my skin looks and feels amazing. I have had so many comments on what a nice colour my skin is! So I went back and bought 3 more bottles today! Only reason I didn't give 5 stars is because as its developing the smell is a bit strong, smells like your cooking Haha, but to get such an amazing result I'm happy with that. Highly recommend",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,9660b2a9-6007-d862-0e92-aba96d29cea5
5/23/2019,BOOTS,8.71256E+12,6333427,Dove,Personal Care,Skin Care,Dove  Medium to Dark Skin Summer Revived 200ml,5/11/2019,4,Nice results,Purchased a week ago have used it about 4 times and after second application I already had a nice subtle tan didn't expect it to work so quick Would say get some disposable gloves as even washing hands straight away did notice odd markings on hands,0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,3aba8ed1-ac12-7758-c776-a411dc9f13cc
5/23/2019,BOOTS,8.71256E+12,6333427,Dove,Personal Care,Skin Care,Dove  Medium to Dark Skin Summer Revived 200ml,5/1/2019,5,Summer really revived,"Bought this not so long ago on special offer but was not expecting much as very rarely lotions give me the desired effect however this one is absolutely perfect. The tan effect is so natural , no blotches or patches. Gorgeous brown colour. 100% recommend.",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,738bd20a-f5f7-c353-4ff7-e5a0cdb9ccbe
5/23/2019,BOOTS,8.71256E+12,6333451,Dove,Personal Care,Skin Care,Dove DermaSpa Fair to Medium Summer Revived 200ml,5/11/2019,2,Feels good at first,I bought this because I am very fair and hide from sunshine. However this product felt good as a moisturizer however felt clingy and greazy after a few minutes. After 2 hours of waiting the cream remains sticky. Also no change in my skin colour. I am really disappointed. I advise not to buy this product.,0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,508012ec-5d25-b6e5-5de9-11d7e71f48aa
5/23/2019,BOOTS,8.71256E+12,6333451,Dove,Personal Care,Skin Care,Dove DermaSpa Fair to Medium Summer Revived 200ml,5/17/2019,2,Smelly,"Purchased because it was on offer and my blindingly white legs needed a bit of help. I only wanted a gradual tanner because there is less chance of obvious streaks. It smelt nice on application, a light floral scent. However within a few hours it smelt stronger than actual full on fake tan - very unpleasant. I could also feel the cream sitting on my skin, not fully absorbed or dry. The actual tanning result was barely noticeable. I won't be buying again.",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,2cf11df2-8fb0-d627-b25f-aab922d1e492
5/23/2019,BOOTS,8.71256E+12,6333451,Dove,Personal Care,Skin Care,Dove DermaSpa Fair to Medium Summer Revived 200ml,5/14/2019,5,"Love it, natural looking bronzed glow","Love this! I am fair haired, blue eyed, lily white skin older lady who burns to a crisp in the sun, when i uncover. Having just returned from holiday i wanted to at least look like i had a tan but it was very cold there. I bought this on offer and went for Fair - Med. The first time i put it on my arms all over sparingly i didnt really notice that much although there was definately something. Today i thought let me add a bit more after a my usual morning shower. I applied a bit more liberally over arms legs, and face. I have had comments today on what a lovely glow i have. It has developed nicely today. I have a sassy looking healthy bod and i feel good. Bought another tube and just ordered a few more whilst on offer. I hate sitting in the sun and burning (unless i am covered in P20 lotion) and this is a very safe way to get the bronze look. No streaks, easy to apply, doesnt stain hands, slight tan smell but not too much. I am hooked.",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,c76135e6-850a-b0ca-84bc-811f20b08eb8
5/23/2019,BOOTS,8.71256E+12,6333451,Dove,Personal Care,Skin Care,Dove DermaSpa Fair to Medium Summer Revived 200ml,5/15/2019,4,Good but a little sticky,"Really like the light colour this product gives me-easy to use & streak free. However, reading a lot of reviews many claim the lotion dries quickly however this is not my experience. I spend about an hour drying off and am sticky most of the day.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,6869291a-2f4c-a55c-e0b0-c0c0d1814c9d
