,review_date,review_rating,review_title,review_text,verified_purchase
2044,4/21/2019,5,Great price,"Great product, nice smell to it. Does the job well.",True
2045,4/21/2019,5,Very good product,The product smelt great and made clothes smell fresh however it was priced cheaper/ same in tesco and Wilkinsons,False
2046,4/21/2019,5,Simple application and great results!,"Can't go wrong for the price! I often use this alongside fake tan to sustain the colour and my skin often gets dry after applying fake tan so this helps to keep it hydrated! It's so quick and easy to apply. You can apply either morning or night and leave on - you'll see results quickly! So good to take away on holiday too to give you that extra summer glow and colour that's so easy to do! However... once you've finished applying, make sure you wash your hands or wipe your palms with a wet wipe. Also clean your nails thoroughly as the colour can stick there as you're using your hands to apply. Other than that, really recommends this product and it's such good value for money!",False
2047,4/21/2019,1,New smell is awful,"This was my favourite deodorant and I was using it for years. I just bought a new can and realised that they changed the fragrance. I hate it, it's awful. Need to find a new deodorant now....",False
2048,4/21/2019,1,New smell is awful,"This was my favourite deodorant and I was using it for years. I just bought a new can and realised that they changed the fragrance. I hate it, it's awful. Need to find a new deodorant now....",False
2049,4/21/2019,5,Perfect,All good,True
2050,4/21/2019,5,Yummm,I love these noodles.,True
2051,4/24/2019,5,Great value for money!,I got this only for £8.50 hope it will reduce again. As it smell is very mice and every load to the consistency of how it will continues to work.,True
2052,4/21/2019,5,Lovely,Lovely scent and excellent value for money,True
2053,4/22/2019,5,Great value,Nice deodorant lasts ages and smells not overpowering,False
2054,4/22/2019,5,Value for money,Like smell fresh & clean,True
2055,4/22/2019,5,gone to pot,"Absolutely great value from Amazon, ideal as a snack when its too warm to cook. Fast delivery too.",True
2056,4/22/2019,3,not that good,For the first time I bought this ice cream (as the reviews are so good)and try it. To be honest its not that bad but not amazing. The vanilla yogurt from alpro is way better. My kids enjoyed but for me need to have more vanilla flavour. My husband smelled and says smell like a big blop of cream.,False
2057,4/22/2019,1,Streaky and orange,"Same as previous reviewer, purchased as on offer. Not sure if the formula has changed streaky and orange, can see the streaks once dried. Would not buy again. Now searching for a better product.",False
2058,4/22/2019,5,That it smells verry nice and it is so soft,We are verry happy with comfort that is what we by all the time thank you so much,True
2059,4/23/2019,5,Love this!,"After being caught out by the sudden nice weather and me still being as pale as an uncooked chip I bought a bottle of this to try. The very first time I used it, I did have a couple of streaks on my legs then I read the instructions and realised it says you must apply it in circles, so the next day I used a liberal amount and made sure to use a circular motion all over and I was delighted that on only the second day I had enough colour to go bare-legged (it had also covered up the streaks too)I have now applied this for 4 days running and look like I have been away for a week in the sun. It is a really natural even colour. There is a bit of a whiff of fake tan when you first apply it but it wears off after a few hours. My skins feels so smooth and moisturised too which is an added bonus!",False
2060,5/14/2019,5,"If you're not a fan of tan, you'll be converted!","I've always longed for more of a healthy colour to my skin as I am extremely pale, but have been put off each time I have used a tanning product because- well, it's been disastrous. However! This is the first (and only) successful product that i have used which creates a beautifully even, healthy and natural tan within a few days.I could not rate this enough. I also have sensitive, spot-prone skin on my face but I have been able to use this on my face successfully as well. Long-lasting, deeply moisturising and super natural. 10/10 my favourite!",False
2061,5/13/2019,5,Great,Ive been using this product for 3 days now. I have a natural tan from this. Easy to apply and i like this better than the bondi sands gradual tan. It does have a slight fake tan smell at first but this wears away. Very pleased,False
2062,5/8/2019,5,Great product,I used these everyday for about 3 months and they are great I love simple wipes anyway but these ones are great they remove all your make up and leave your skin feeling refreshed I will definitely buy these [This review was collected as part of a promotion.],False
2063,5/19/2019,5,Best night cream!,I put this on every night before I go to bed and when I wake up in the morning my skin feels so hydrated and plumped - I love it! I have sensitive skin and have struggled with eczema throughout my life but this cream has never caused me any problems. I love it.,False
2064,5/8/2019,5,BEST !,"It the perfect and gentle product, focusing on hydration! Not tacky at all , which is also very important to me, goes with every cream :) Highly recommend !!!",False
2065,5/19/2019,5,Beautiful!,"My friend told me about dove a few months back and she recommended this particular one. I can see why now though. It makes your skin beautifully soft and it smells devine. Honestly now, I just can't live without it. I always have to buy this scent. It's my signature haha. It's nice to see this is on offer as I wouldn't buy it for nearly £4 I'd go to savers instead and get it as it is normally £1.95. Overall, buy it, smell it, pamper yourself and if you love baths you can get this scent in dove bubble bath too. Hehehe. Enjoy!",False
2066,5/1/2019,5,,"This is my favorite affordable body wash! Super moisturizing, doesnt leave any bad residue, and all the scents are so fresh! Highly recommend!",False
2067,5/1/2019,5,,This is my go to body wash! Leaves skin feeling super soft and doesnt irritate sensitive skin from harsh perfumes or chemicals. Will continue to use this product for every shower and bath. Also pretty inexpensive,False
2068,5/1/2019,5,,It smells great and it really does help moisture your skin. Its really soft and smooth on your skin.,False
2069,5/1/2019,5,,"This is the only body wash that helps my dry skin, i get really bad red bumps and dryness and this helps tremendously. it smells amazing and leaves my skin feeling smooth and silky. I will not buy another body wash.",False
2070,5/1/2019,4,,"This soap has a lovely scent,very plentiful,I would prefer if it had a longer lasting scent on body in comparison to some other products but overall I would recommend",False
2071,5/1/2019,5,,This is recommended for anyone that has dry skin and doesnt like it to feel oily. This is my skin so soft and glowing. Very affordable.,False
2072,5/1/2019,4,,"Very moisturizing! Nice thick consistent, smooth and soft on skin. Smells amazing and long lasting clean.",False
2073,5/1/2019,5,,"Smells wonderful, it has a light clean scent. It leaves skin feeling moisturized and smooth. This is the only body wash I use. It is my go to. Its affordable and would continue to recommend this to my friends and family.",False
2074,5/1/2019,5,,"Smells wonderful, it has a light clean scent. It leaves skin feeling moisturized and smooth. This is the only body wash I use. It is my go to. Its affordable and would continue to recommend this to my friends and family.",False
2075,5/1/2019,5,,"This is the only body wash that helps my dry skin, i get really bad red bumps and dryness and this helps tremendously. it smells amazing and leaves my skin feeling smooth and silky. I will not buy another body wash.",False
